highalch,members,name,examine,id,value,icon,lowalch,limit
120.0,True,Tan cavalier,All for one and one for all!,2639,200,Tan cavalier.png,80.0,4.0
1.0,True,Tangled toad's legs,It actually smells quite good.,2187,2,Tangled toad's legs.png,1.0,6000.0
66000.0,True,Tanzanite fang,Maybe you could use a chisel to fletch this into a blowpipe.,12922,110000,Tanzanite fang.png,44000.0,5.0
1.0,True,Target teleport,A teleport to your Bounty Hunter target.,24336,1,Target teleport.png,1.0,
18000.0,True,Target teleport scroll,Unlocks the level 85 Target Teleport spell.,12846,30000,Target teleport scroll.png,12000.0,5.0
6.0,True,Tarromin,A useful herb.,253,11,Tarromin.png,4.0,13000.0
6.0,True,Tarromin potion (unf),I need another ingredient to finish this Tarromin potion.,95,11,Tarromin potion (unf).png,4.0,10000.0
1.0,True,Tarromin seed,A tarromin seed - plant in a herb patch.,5293,3,Tarromin seed 5.png,1.0,600.0
1.0,True,Tarromin tar,"A thick, foul-smelling, tar-like substance with a red tinge.",10144,1,Tarromin tar.png,1.0,7000.0
54.0,True,Tatty graahk fur,It's a shabby-looking graahk fur.,10097,90,Tatty graahk fur.png,36.0,10000.0
72.0,True,Tatty kyatt fur,It's a shabby-looking kyatt fur.,10101,120,Tatty kyatt fur.png,48.0,10000.0
36.0,True,Tatty larupia fur,It's a shabby-looking Larupia fur.,10093,60,Tatty larupia fur.png,24.0,10000.0
6.0,True,Te salt,"A red salt, that when burned with other salts provides various benefits.",22593,10,Te salt.png,4.0,10000.0
1200.0,True,Teacher wand,A teacher level wand.,6912,2000,Teacher wand.png,800.0,70.0
6.0,True,Teak armchair (flatpack),How does it all fit in there?,8506,10,Teak armchair (flatpack).png,4.0,500.0
6.0,True,Teak armour case (flatpack),How does it all fit in there?,9860,10,Teak armour case (flatpack).png,4.0,500.0
6.0,True,Teak bed (flatpack),How does it all fit in there?,8582,10,Teak bed (flatpack).png,4.0,500.0
3.0,True,Teak bird house,Feed and catch the birds by placing this in the right spot.,21521,5,Teak bird house.png,2.0,250.0
6.0,True,Teak cape rack (flatpack),How does it all fit in there?,9844,10,Teak cape rack (flatpack).png,4.0,500.0
6.0,True,Teak clock (flatpack),How does it all fit in there?,8592,10,Teak clock (flatpack).png,4.0,500.0
6.0,True,Teak dining bench (flatpack),How does it all fit in there?,8568,10,Teak dining bench (flatpack).png,4.0,500.0
6.0,True,Teak drawers (flatpack),How does it all fit in there?,8616,10,Teak drawers (flatpack).png,4.0,500.0
6.0,True,Teak dresser (flatpack),How does it all fit in there?,8602,10,Teak dresser (flatpack).png,4.0,500.0
6.0,True,Teak fancy dress box (flatpack),Teak fancy dress box.,9866,10,Teak fancy dress box (flatpack).png,4.0,500.0
6.0,True,Teak kitchen table (flatpack),How does it all fit in there?,8532,10,Teak kitchen table (flatpack).png,4.0,500.0
18.0,True,Teak logs,Some well-cut teak logs.,6333,30,Teak logs.png,12.0,13000.0
6.0,True,Teak magic wardrobe (flatpack),Teak magic wardrobe.,9854,10,Teak magic wardrobe (flatpack).png,4.0,500.0
300.0,True,Teak plank,A plank of fine teak.,8780,500,Teak plank.png,200.0,13000.0
60.0,True,Teak pyre logs,Teak logs prepared with sacred oil for a funeral pyre.,6211,100,Teak pyre logs.png,40.0,11000.0
1.0,True,Teak sapling,This sapling is ready to be replanted in a hardwood tree patch.,21477,1,Teak sapling.png,1.0,200.0
28.0,True,Teak seed,Plant this in a plantpot of soil to grow a sapling.,21486,48,Teak seed 5.png,19.0,200.0
46.0,True,Teak stock,A teak crossbow stock.,9446,77,Teak stock.png,30.0,10000.0
6.0,True,Teak table (flatpack),How does it all fit in there?,8554,10,Teak table (flatpack).png,4.0,500.0
6.0,True,Teak toy box (flatpack),How does it all fit in there?,9850,10,Teak toy box (flatpack).png,4.0,500.0
6.0,True,Teak treasure chest (flatpack),How does it all fit in there?,9863,10,Teak treasure chest (flatpack).png,4.0,500.0
6.0,True,Teak wardrobe (flatpack),How does it all fit in there?,8618,10,Teak wardrobe (flatpack).png,4.0,500.0
300.0,False,Teal boots,Very stylish!,2924,500,Teal boots.png,200.0,150.0
300.0,False,Teal gloves,These will keep my hands warm!,2932,500,Teal gloves.png,200.0,150.0
300.0,True,Teal hat,A silly pointed hat.,2930,500,Teal hat.png,200.0,150.0
300.0,True,Teal robe bottoms,Made by werewolves for werewolves.,2928,500,Teal robe bottoms.png,200.0,150.0
300.0,True,Teal robe top,Some fine werewolf clothing.,2926,500,Teal robe top.png,200.0,150.0
30.0,False,Team cape i,Ooohhh look at the dirty colours...,20217,50,Team cape i.png,20.0,4.0
30.0,False,Team cape x,Ooohhh look at the dirty colours...,20214,50,Team cape x.png,20.0,4.0
30.0,False,Team cape zero,Ooohhh look at the dirty colours...,20211,50,Team cape zero.png,20.0,4.0
30.0,False,Team-1 cape,Ooohhh look at the pretty colours...,4315,50,Team-1 cape.png,20.0,150.0
30.0,False,Team-10 cape,Ooohhh look at the pretty colours...,4333,50,Team-10 cape.png,20.0,150.0
30.0,False,Team-11 cape,Ooohhh look at the pretty colours...,4335,50,Team-11 cape.png,20.0,150.0
30.0,False,Team-12 cape,Ooohhh look at the pretty colours...,4337,50,Team-12 cape.png,20.0,150.0
30.0,False,Team-13 cape,Ooohhh look at the pretty colours...,4339,50,Team-13 cape.png,20.0,150.0
30.0,False,Team-14 cape,Ooohhh look at the pretty colours...,4341,50,Team-14 cape.png,20.0,150.0
30.0,False,Team-15 cape,Ooohhh look at the pretty colours...,4343,50,Team-15 cape.png,20.0,150.0
30.0,False,Team-16 cape,Ooohhh look at the pretty colours...,4345,50,Team-16 cape.png,20.0,150.0
30.0,False,Team-17 cape,Ooohhh look at the pretty colours...,4347,50,Team-17 cape.png,20.0,150.0
30.0,False,Team-18 cape,Ooohhh look at the pretty colours...,4349,50,Team-18 cape.png,20.0,150.0
30.0,False,Team-19 cape,Ooohhh look at the pretty colours...,4351,50,Team-19 cape.png,20.0,150.0
30.0,False,Team-2 cape,Ooohhh look at the pretty colours...,4317,50,Team-2 cape.png,20.0,150.0
30.0,False,Team-20 cape,Ooohhh look at the pretty colours...,4353,50,Team-20 cape.png,20.0,150.0
30.0,False,Team-21 cape,Ooohhh look at the pretty colours...,4355,50,Team-21 cape.png,20.0,150.0
30.0,False,Team-22 cape,Ooohhh look at the pretty colours...,4357,50,Team-22 cape.png,20.0,150.0
30.0,False,Team-23 cape,Ooohhh look at the pretty colours...,4359,50,Team-23 cape.png,20.0,150.0
30.0,False,Team-24 cape,Ooohhh look at the pretty colours...,4361,50,Team-24 cape.png,20.0,150.0
30.0,False,Team-25 cape,Ooohhh look at the pretty colours...,4363,50,Team-25 cape.png,20.0,150.0
30.0,False,Team-26 cape,Ooohhh look at the pretty colours...,4365,50,Team-26 cape.png,20.0,150.0
30.0,False,Team-27 cape,Ooohhh look at the pretty colours...,4367,50,Team-27 cape.png,20.0,150.0
30.0,False,Team-28 cape,Ooohhh look at the pretty colours...,4369,50,Team-28 cape.png,20.0,150.0
30.0,False,Team-29 cape,Ooohhh look at the pretty colours...,4371,50,Team-29 cape.png,20.0,150.0
30.0,False,Team-3 cape,Ooohhh look at the pretty colours...,4319,50,Team-3 cape.png,20.0,150.0
30.0,False,Team-30 cape,Ooohhh look at the pretty colours...,4373,50,Team-30 cape.png,20.0,150.0
30.0,False,Team-31 cape,Ooohhh look at the pretty colours...,4375,50,Team-31 cape.png,20.0,150.0
30.0,False,Team-32 cape,Ooohhh look at the pretty colours...,4377,50,Team-32 cape.png,20.0,150.0
30.0,False,Team-33 cape,Ooohhh look at the pretty colours...,4379,50,Team-33 cape.png,20.0,150.0
30.0,False,Team-34 cape,Ooohhh look at the pretty colours...,4381,50,Team-34 cape.png,20.0,150.0
30.0,False,Team-35 cape,Ooohhh look at the pretty colours...,4383,50,Team-35 cape.png,20.0,150.0
30.0,False,Team-36 cape,Ooohhh look at the pretty colours...,4385,50,Team-36 cape.png,20.0,150.0
30.0,False,Team-37 cape,Ooohhh look at the pretty colours...,4387,50,Team-37 cape.png,20.0,150.0
30.0,False,Team-38 cape,Ooohhh look at the pretty colours...,4389,50,Team-38 cape.png,20.0,150.0
30.0,False,Team-39 cape,Ooohhh look at the pretty colours...,4391,50,Team-39 cape.png,20.0,150.0
30.0,False,Team-4 cape,Ooohhh look at the pretty colours...,4321,50,Team-4 cape.png,20.0,150.0
30.0,False,Team-40 cape,Ooohhh look at the pretty colours...,4393,50,Team-40 cape.png,20.0,150.0
30.0,False,Team-41 cape,Ooohhh look at the pretty colours...,4395,50,Team-41 cape.png,20.0,150.0
30.0,False,Team-42 cape,Ooohhh look at the pretty colours...,4397,50,Team-42 cape.png,20.0,150.0
30.0,False,Team-43 cape,Ooohhh look at the pretty colours...,4399,50,Team-43 cape.png,20.0,150.0
30.0,False,Team-44 cape,Ooohhh look at the pretty colours...,4401,50,Team-44 cape.png,20.0,150.0
30.0,False,Team-45 cape,Ooohhh look at the pretty colours...,4403,50,Team-45 cape.png,20.0,150.0
30.0,False,Team-46 cape,Ooohhh look at the pretty colours...,4405,50,Team-46 cape.png,20.0,150.0
30.0,False,Team-47 cape,Ooohhh look at the pretty colours...,4407,50,Team-47 cape.png,20.0,150.0
30.0,False,Team-48 cape,Ooohhh look at the pretty colours...,4409,50,Team-48 cape.png,20.0,150.0
30.0,False,Team-49 cape,Ooohhh look at the pretty colours...,4411,50,Team-49 cape.png,20.0,150.0
30.0,False,Team-5 cape,Ooohhh look at the pretty colours...,4323,50,Team-5 cape.png,20.0,150.0
30.0,False,Team-50 cape,Ooohhh look at the pretty colours...,4413,50,Team-50 cape.png,20.0,150.0
30.0,False,Team-6 cape,Ooohhh look at the pretty colours...,4325,50,Team-6 cape.png,20.0,150.0
30.0,False,Team-7 cape,Ooohhh look at the pretty colours...,4327,50,Team-7 cape.png,20.0,150.0
30.0,False,Team-8 cape,Ooohhh look at the pretty colours...,4329,50,Team-8 cape.png,20.0,150.0
30.0,False,Team-9 cape,Ooohhh look at the pretty colours...,4331,50,Team-9 cape.png,20.0,150.0
30.0,True,Teasing stick,"Reduces the risk of hand severage when poking large, vicious carnivores.",10029,50,Teasing stick.png,20.0,40.0
,False,Teleport card,A card which has magical properties.,13658,100,Teleport card.png,,500.0
1.0,True,Teleport to house (tablet),A teleport to one's own house.,8013,1,Teleport to house (tablet).png,1.0,10000.0
1.0,True,Thammaron's sceptre (au),A mighty sceptre used in long forgotten battles.,27785,1,Thammaron's sceptre (au).png,1.0,8.0
72000.0,True,Thammaron's sceptre (u),A mighty sceptre used in long forgotten battles.,22552,120000,Thammaron's sceptre (u).png,48000.0,8.0
12.0,True,Thatch spar dense,A wooden pole for use in primitive construction.,6285,20,Thatch spar dense.png,8.0,100.0
6.0,True,Thatch spar light,A wooden pole for use in primitive construction.,6281,10,Thatch spar light.png,4.0,100.0
9.0,True,Thatch spar med,A wooden pole for use in primitive construction.,6283,15,Thatch spar med.png,6.0,100.0
600.0,True,Thieving bag,A good place to store your stolen goods.,23224,1000,Thieving bag.png,400.0,8.0
3.0,True,Thin snail,"The thin, slimy corpse of a deceased giant snail.",3363,5,Thin snail.png,2.0,13000.0
6.0,True,Thin snail meat,A succulently slimy slice of sumptuous snail.,3369,10,Thin snail meat.png,4.0,6000.0
3000.0,True,Thorny hedge (bagged),You can plant this in your garden.,8437,5000,Thorny hedge (bagged).png,2000.0,10000.0
1.0,False,Thread,Used with a needle to make clothes.,1734,1,Thread.png,1.0,18000.0
60.0,False,Tiara,Makes me feel like a Princess.,5525,100,Tiara.png,40.0,10000.0
60.0,False,Tiara mould,A mould for tiaras.,5523,100,Tiara mould.png,40.0,40.0
1.0,True,Timber beam,"A hefty beam of timber, perfect for building temples.",8837,1,Timber beam.png,1.0,13000.0
1.0,False,Tin ore,This needs refining.,438,3,Tin ore.png,1.0,13000.0
1.0,False,Tinderbox,Useful for lighting a fire.,590,1,Tinderbox.png,1.0,40.0
1.0,True,Toad batta,It actually smells quite good.,2255,2,Toad batta.png,1.0,6000.0
1.0,True,Toad crunchies,It actually smells quite good.,2217,2,Toad crunchies.png,1.0,6000.0
1.0,True,Toad's legs,They're a gnome delicacy apparently.,2152,2,Toad's legs.png,1.0,13000.0
28.0,True,Toadflax,A useful herb.,2998,48,Toadflax.png,19.0,13000.0
28.0,True,Toadflax potion (unf),I need another ingredient to finish this Toadflax potion.,3002,48,Toadflax potion (unf).png,19.0,10000.0
6.0,True,Toadflax seed,A toadflax seed - plant in a herb patch.,5296,10,Toadflax seed 5.png,4.0,600.0
27000.0,True,Toktz-ket-xil,A spiked shield of obsidian.,6524,45000,Toktz-ket-xil.png,18000.0,70.0
21000.0,True,Toktz-mej-tal,A staff of obsidian.,6526,35000,Toktz-mej-tal.png,14000.0,70.0
24000.0,True,Toktz-xil-ak,A razor sharp sword of obsidian.,6523,40000,Toktz-xil-ak.png,16000.0,70.0
15000.0,True,Toktz-xil-ek,A large knife of obsidian.,6525,25000,Toktz-xil-ek.png,10000.0,70.0
150.0,True,Toktz-xil-ul,A razor sharp ring of obsidian.,6522,250,Toktz-xil-ul.png,100.0,11000.0
2.0,False,Tomato,This would make good ketchup.,1982,4,Tomato.png,1.0,13000.0
2.0,True,Tomato seed,A tomato seed - plant in an allotment.,5322,4,Tomato seed 5.png,1.0,600.0
1.0,True,Tomatoes(5),A fruit basket filled with tomatoes.,5968,1,Tomatoes(5).png,1.0,600.0
12000.0,True,Tome of fire (empty),An ancient tome containing the secrets of fire magic.,20716,20000,Tome of fire (empty).png,8000.0,15.0
11700.0,True,Tome of water (empty),An ancient tome containing the secrets of water magic.,25576,19500,Tome of water (empty).png,7800.0,
60.0,True,Tooth half of key,The tooth end of the mysterious Crystal Key. Can you find the other half?,985,100,Tooth half of key.png,40.0,11000.0
1080.0,True,Top hat,Aint no rabbits in this hat.,12432,1800,Top hat.png,720.0,4.0
2400.0,True,Top hat & monocle,Like a sir.,12434,4000,Top hat & monocle.png,1600.0,4.0
750.0,True,Topaz amulet,I wonder if I can get this enchanted.,21114,1250,Topaz amulet.png,500.0,10000.0
765.0,True,Topaz amulet (u),It needs a string so I can wear it.,21105,1275,Topaz amulet (u).png,510.0,10000.0
7.0,True,Topaz bolt tips,Red Topaz bolt tips.,9188,13,Topaz bolt tips 5.png,5.0,11000.0
13.0,True,Topaz bolts,Topaz tipped Steel crossbow bolts.,9336,22,Topaz bolts 5.png,8.0,11000.0
14.0,True,Topaz bolts (e),Enchanted Red Topaz tipped Steel Crossbow Bolts.,9239,24,Topaz bolts (e) 5.png,9.0,11000.0
900.0,True,Topaz bracelet,I wonder if this is valuable.,21123,1500,Topaz bracelet.png,600.0,10000.0
420.0,True,Topaz dragon bolts,"Dragon crossbow bolts, tipped with red topaz.",21961,700,Topaz dragon bolts 5.png,280.0,11000.0
438.0,True,Topaz dragon bolts (e),"Enchanted Dragon crossbow bolts, tipped with red topaz.",21938,730,Topaz dragon bolts (e) 5.png,292.0,11000.0
855.0,True,Topaz necklace,I wonder if this is valuable.,21096,1425,Topaz necklace.png,570.0,10000.0
855.0,True,Topaz ring,A valuable ring.,21087,1425,Topaz ring.png,570.0,10000.0
12000.0,True,Topiary hedge (bagged),You can plant this in your garden.,8443,20000,Topiary hedge (bagged).png,8000.0,10000.0
240000.0,True,Torag's armour set,"A set containing a Torag's helm, platelegs, platebody and hammers.",12879,400000,Torag's armour set.png,160000.0,8.0
96000.0,True,Torag's hammers,Torag the Corrupted's twin hammers.,4747,160000,Torag's hammers.png,64000.0,15.0
96000.0,True,Torag's hammers 0,Torag the Corrupted's twin hammers.,4962,160000,Torag's hammers 0.png,64000.0,15.0
61800.0,True,Torag's helm,Torag the Corrupted's helm.,4745,103000,Torag's helm.png,41200.0,15.0
61800.0,True,Torag's helm 0,Torag the Corrupted's helm.,4956,103000,Torag's helm 0.png,41200.0,15.0
168000.0,True,Torag's platebody,Torag the Corrupted's platebody armour.,4749,280000,Torag's platebody.png,112000.0,15.0
168000.0,True,Torag's platebody 0,Torag the Corrupted's platebody armour.,4968,280000,Torag's platebody 0.png,112000.0,15.0
165000.0,True,Torag's platelegs,Torag the Corrupted's plate leg armour.,4751,275000,Torag's platelegs.png,110000.0,15.0
165000.0,True,Torag's platelegs 0,Torag the Corrupted's plate leg armour.,4974,275000,Torag's platelegs 0.png,110000.0,15.0
120600.0,True,Tormented bracelet,A deep sense of torment burns within this powerful bracelet.,19544,201000,Tormented bracelet.png,80400.0,8.0
3000.0,True,Tormented ornament kit,Use on a tormented bracelet to make it look fancier!,23348,5000,Tormented ornament kit.png,2000.0,4.0
48000.0,True,Torn prayer scroll,Scrawled words that can invoke the power of the gods.,21047,80000,Torn prayer scroll.png,32000.0,5.0
45.0,True,Torstol,A powerful herb.,269,75,Torstol.png,30.0,11000.0
15.0,True,Torstol potion (unf),I need another ingredient to finish this Torstol potion.,111,25,Torstol potion (unf).png,10.0,10000.0
42.0,True,Torstol seed,A torstol seed - plant in a herb patch.,5304,70,Torstol seed 5.png,28.0,200.0
600.0,True,Tortoise shell,A word in your shell-like.,7939,1000,Tortoise shell.png,400.0,7500.0
3000.0,True,Torture ornament kit,Use on an amulet of torture to make it look fancier!,20062,5000,Torture ornament kit.png,2000.0,4.0
120000.0,True,Torva full helm,An ancient warrior's full helm.,26382,200000,Torva full helm.png,80000.0,
120000.0,True,Torva full helm (damaged),An ancient warrior's full helm.,26376,200000,Torva full helm (damaged).png,80000.0,
360000.0,True,Torva platebody,An ancient warrior's platebody.,26384,600000,Torva platebody.png,240000.0,
360000.0,True,Torva platebody (damaged),An ancient warrior's platebody.,26378,600000,Torva platebody (damaged).png,240000.0,
240000.0,True,Torva platelegs,An ancient warrior's platelegs.,26386,400000,Torva platelegs.png,160000.0,
240000.0,True,Torva platelegs (damaged),An ancient warrior's platelegs.,26380,400000,Torva platelegs (damaged).png,160000.0,
72000.0,True,Toxic blowpipe (empty),Fires darts while coating them with venom.,12924,120000,Toxic blowpipe (empty).png,48000.0,8.0
600003.0,True,Toxic staff (uncharged),It needs to be charged with Zulrah's scales.,12902,1000006,Toxic staff (uncharged).png,400002.0,8.0
6.0,True,Toy cat,Nice bit of crafting!,7771,10,Toy cat.png,4.0,150.0
6.0,True,Toy doll,Nice bit of crafting!,7763,10,Toy doll.png,4.0,150.0
